File Name: 34_Sample12_device3_It_150kV_VDrain1V_VGate45V.dat;;;;
File Data: 15/12/2023;15:06:31;;;
Start V: 0;;;;
Step V: 0;;;;
Stop V: 0;;;;
Range V: 200;;;;
Delay(ms): 0;;;;
Auorange: yes;;;;
Sweep type: log;;;;
Instrument Meter: SM2614;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A)
1.98E+05;1.00E+00;1.18E-07;4.50E+01;3.38E-11
1.98E+05;1.00E+00;1.17E-07;4.50E+01;3.40E-11
1.99E+05;1.00E+00;1.17E-07;4.50E+01;3.38E-11
1.99E+05;1.00E+00;1.16E-07;4.50E+01;3.42E-11
2.00E+05;1.00E+00;1.16E-07;4.50E+01;3.44E-11
2.00E+05;1.00E+00;1.15E-07;4.50E+01;3.43E-11
2.01E+05;1.00E+00;1.15E-07;4.50E+01;3.41E-11
2.01E+05;1.00E+00;1.14E-07;4.50E+01;3.44E-11
2.02E+05;1.00E+00;1.14E-07;4.50E+01;3.40E-11
2.02E+05;1.00E+00;1.13E-07;4.50E+01;3.37E-11
2.03E+05;1.00E+00;1.12E-07;4.50E+01;3.43E-11
2.03E+05;1.00E+00;1.11E-07;4.50E+01;3.39E-11
2.04E+05;1.00E+00;1.11E-07;4.50E+01;3.42E-11
2.04E+05;1.00E+00;1.10E-07;4.50E+01;3.43E-11
2.05E+05;1.00E+00;1.10E-07;4.50E+01;3.42E-11
2.05E+05;1.00E+00;1.09E-07;4.50E+01;3.36E-11
2.06E+05;1.00E+00;1.09E-07;4.50E+01;3.40E-11
2.06E+05;1.00E+00;1.08E-07;4.50E+01;3.41E-11
2.07E+05;1.00E+00;1.07E-07;4.50E+01;3.39E-11
2.07E+05;1.00E+00;1.06E-07;4.50E+01;3.41E-11
2.08E+05;1.00E+00;1.06E-07;4.50E+01;3.39E-11
2.08E+05;1.00E+00;1.05E-07;4.50E+01;3.43E-11
2.09E+05;1.00E+00;1.04E-07;4.50E+01;3.44E-11
2.09E+05;1.00E+00;1.03E-07;4.50E+01;3.41E-11
2.10E+05;1.00E+00;1.03E-07;4.50E+01;3.43E-11
2.10E+05;1.00E+00;1.02E-07;4.50E+01;3.41E-11
2.11E+05;1.00E+00;1.02E-07;4.50E+01;3.47E-11
2.11E+05;1.00E+00;1.01E-07;4.50E+01;3.40E-11
2.12E+05;1.00E+00;1.01E-07;4.50E+01;3.35E-11
2.12E+05;1.00E+00;1.00E-07;4.50E+01;3.35E-11
2.13E+05;1.00E+00;9.94E-08;4.50E+01;3.43E-11
2.13E+05;1.00E+00;9.94E-08;4.50E+01;3.37E-11
2.14E+05;1.00E+00;9.88E-08;4.50E+01;3.37E-11
2.14E+05;1.00E+00;9.84E-08;4.50E+01;3.41E-11
2.15E+05;1.00E+00;9.75E-08;4.50E+01;3.40E-11
2.15E+05;1.00E+00;9.68E-08;4.50E+01;3.38E-11
2.16E+05;1.00E+00;9.64E-08;4.50E+01;3.43E-11
2.16E+05;1.00E+00;9.57E-08;4.50E+01;3.41E-11
2.17E+05;1.00E+00;9.49E-08;4.50E+01;3.38E-11
2.17E+05;1.00E+00;9.48E-08;4.50E+01;3.41E-11
2.18E+05;1.00E+00;9.44E-08;4.50E+01;3.39E-11
2.18E+05;1.00E+00;9.36E-08;4.50E+01;3.40E-11
2.19E+05;1.00E+00;9.35E-08;4.50E+01;3.42E-11
2.19E+05;1.00E+00;9.28E-08;4.50E+01;3.38E-11
2.20E+05;1.00E+00;9.23E-08;4.50E+01;3.39E-11
2.20E+05;1.00E+00;9.19E-08;4.50E+01;3.34E-11
2.21E+05;1.00E+00;9.10E-08;4.50E+01;3.38E-11
2.21E+05;1.00E+00;9.05E-08;4.50E+01;3.38E-11
2.22E+05;1.00E+00;9.03E-08;4.50E+01;3.38E-11
2.22E+05;1.00E+00;8.95E-08;4.50E+01;3.36E-11
2.23E+05;1.00E+00;8.88E-08;4.50E+01;3.33E-11
2.23E+05;1.00E+00;8.77E-08;4.50E+01;3.35E-11
2.24E+05;1.00E+00;8.75E-08;4.50E+01;3.41E-11
2.24E+05;1.00E+00;8.68E-08;4.50E+01;3.38E-11
2.25E+05;1.00E+00;8.65E-08;4.50E+01;3.37E-11
2.25E+05;1.00E+00;8.63E-08;4.50E+01;3.39E-11
2.26E+05;1.00E+00;8.63E-08;4.50E+01;3.37E-11
2.26E+05;1.00E+00;8.55E-08;4.50E+01;3.36E-11
2.27E+05;1.00E+00;8.50E-08;4.50E+01;3.37E-11
2.27E+05;1.00E+00;8.52E-08;4.50E+01;3.39E-11
2.28E+05;1.00E+00;8.43E-08;4.50E+01;3.38E-11
2.28E+05;1.00E+00;8.36E-08;4.50E+01;3.37E-11
2.29E+05;1.00E+00;8.32E-08;4.50E+01;3.42E-11
2.29E+05;1.00E+00;8.24E-08;4.50E+01;3.39E-11
2.30E+05;1.00E+00;8.19E-08;4.50E+01;3.33E-11
2.30E+05;1.00E+00;8.16E-08;4.50E+01;3.35E-11
2.31E+05;1.00E+00;8.07E-08;4.50E+01;3.40E-11
2.31E+05;1.00E+00;8.00E-08;4.50E+01;3.41E-11
2.32E+05;1.00E+00;8.01E-08;4.50E+01;3.35E-11
2.32E+05;1.00E+00;7.98E-08;4.50E+01;3.36E-11
2.33E+05;1.00E+00;7.91E-08;4.50E+01;3.38E-11
2.33E+05;1.00E+00;7.85E-08;4.50E+01;3.34E-11
2.34E+05;1.00E+00;7.81E-08;4.50E+01;3.36E-11
2.34E+05;1.00E+00;7.74E-08;4.50E+01;3.36E-11
2.35E+05;1.00E+00;7.74E-08;4.50E+01;3.40E-11
2.35E+05;1.00E+00;7.68E-08;4.50E+01;3.44E-11
2.36E+05;1.00E+00;7.67E-08;4.50E+01;3.44E-11
2.36E+05;1.00E+00;7.63E-08;4.50E+01;3.35E-11
2.37E+05;1.00E+00;7.54E-08;4.50E+01;3.40E-11
2.37E+05;1.00E+00;7.49E-08;4.50E+01;3.39E-11
2.38E+05;1.00E+00;7.48E-08;4.50E+01;3.40E-11
2.38E+05;1.00E+00;7.43E-08;4.50E+01;3.39E-11
2.39E+05;1.00E+00;7.43E-08;4.50E+01;3.33E-11
2.39E+05;1.00E+00;7.38E-08;4.50E+01;3.35E-11
2.40E+05;1.00E+00;7.36E-08;4.50E+01;3.38E-11
2.40E+05;1.00E+00;7.34E-08;4.50E+01;3.41E-11
2.41E+05;1.00E+00;7.31E-08;4.50E+01;3.36E-11
2.41E+05;1.00E+00;7.24E-08;4.50E+01;3.35E-11
2.42E+05;1.00E+00;7.18E-08;4.50E+01;3.37E-11
2.42E+05;1.00E+00;7.14E-08;4.50E+01;3.39E-11
2.43E+05;1.00E+00;7.11E-08;4.50E+01;3.39E-11
2.43E+05;1.00E+00;7.07E-08;4.50E+01;3.38E-11
2.44E+05;1.00E+00;7.08E-08;4.50E+01;3.40E-11
2.44E+05;1.00E+00;7.01E-08;4.50E+01;3.39E-11
2.45E+05;1.00E+00;6.96E-08;4.50E+01;3.43E-11
2.45E+05;1.00E+00;6.92E-08;4.50E+01;3.44E-11
2.46E+05;1.00E+00;6.87E-08;4.50E+01;3.37E-11
2.46E+05;1.00E+00;6.83E-08;4.50E+01;3.39E-11
2.47E+05;1.00E+00;6.75E-08;4.50E+01;3.45E-11
2.47E+05;1.00E+00;6.73E-08;4.50E+01;3.42E-11
2.48E+05;1.00E+00;6.72E-08;4.50E+01;3.45E-11
2.48E+05;1.00E+00;6.69E-08;4.50E+01;3.37E-11
2.49E+05;1.00E+00;6.64E-08;4.50E+01;3.33E-11
2.49E+05;1.00E+00;6.60E-08;4.50E+01;3.39E-11
2.50E+05;1.00E+00;6.55E-08;4.50E+01;3.44E-11
2.50E+05;1.00E+00;6.56E-08;4.50E+01;3.39E-11
2.51E+05;1.00E+00;6.52E-08;4.50E+01;3.39E-11
2.51E+05;1.00E+00;6.46E-08;4.50E+01;3.36E-11
2.52E+05;1.00E+00;6.41E-08;4.50E+01;3.40E-11
2.52E+05;1.00E+00;6.40E-08;4.50E+01;3.37E-11
2.53E+05;1.00E+00;6.39E-08;4.50E+01;3.31E-11
2.53E+05;1.00E+00;6.30E-08;4.50E+01;3.36E-11
2.54E+05;1.00E+00;6.29E-08;4.50E+01;3.39E-11
2.54E+05;1.00E+00;6.24E-08;4.50E+01;3.36E-11
2.55E+05;1.00E+00;6.23E-08;4.50E+01;3.35E-11
2.55E+05;1.00E+00;6.24E-08;4.50E+01;3.35E-11
2.56E+05;1.00E+00;6.19E-08;4.50E+01;3.31E-11
2.56E+05;1.00E+00;6.14E-08;4.50E+01;3.34E-11
2.57E+05;1.00E+00;6.13E-08;4.50E+01;3.38E-11
2.57E+05;1.00E+00;6.07E-08;4.50E+01;3.36E-11
2.58E+05;1.00E+00;6.00E-08;4.50E+01;3.40E-11
2.58E+05;1.00E+00;5.95E-08;4.50E+01;3.36E-11
2.59E+05;1.00E+00;5.94E-08;4.50E+01;3.40E-11
2.59E+05;1.00E+00;5.93E-08;4.50E+01;3.36E-11
2.60E+05;1.00E+00;5.88E-08;4.50E+01;3.42E-11
2.60E+05;1.00E+00;5.88E-08;4.50E+01;3.33E-11
2.61E+05;1.00E+00;5.83E-08;4.50E+01;3.38E-11
2.61E+05;1.00E+00;5.83E-08;4.50E+01;3.41E-11
2.62E+05;1.00E+00;5.80E-08;4.50E+01;3.37E-11
2.62E+05;1.00E+00;5.78E-08;4.50E+01;3.34E-11
2.63E+05;1.00E+00;5.75E-08;4.50E+01;3.34E-11
2.63E+05;1.00E+00;5.73E-08;4.50E+01;3.35E-11
2.64E+05;1.00E+00;5.73E-08;4.50E+01;3.37E-11
2.64E+05;1.00E+00;5.71E-08;4.50E+01;3.37E-11
2.65E+05;1.00E+00;5.70E-08;4.50E+01;3.36E-11
2.65E+05;1.00E+00;5.65E-08;4.50E+01;3.33E-11
2.66E+05;1.00E+00;5.62E-08;4.50E+01;3.28E-11
2.66E+05;1.00E+00;5.60E-08;4.50E+01;3.34E-11
2.67E+05;1.00E+00;5.54E-08;4.50E+01;3.39E-11
2.67E+05;1.00E+00;5.50E-08;4.50E+01;3.40E-11
2.68E+05;1.00E+00;5.48E-08;4.50E+01;3.39E-11
2.68E+05;1.00E+00;5.45E-08;4.50E+01;3.33E-11
2.69E+05;1.00E+00;5.39E-08;4.50E+01;3.36E-11
2.69E+05;1.00E+00;5.40E-08;4.50E+01;3.31E-11
2.70E+05;1.00E+00;5.35E-08;4.50E+01;3.34E-11
2.70E+05;1.00E+00;5.35E-08;4.50E+01;3.38E-11
2.71E+05;1.00E+00;5.31E-08;4.50E+01;3.34E-11
2.71E+05;1.00E+00;5.26E-08;4.50E+01;3.37E-11
2.72E+05;1.00E+00;5.23E-08;4.50E+01;3.36E-11
2.72E+05;1.00E+00;5.19E-08;4.50E+01;3.36E-11
2.73E+05;1.00E+00;5.20E-08;4.50E+01;3.33E-11
2.73E+05;1.00E+00;5.16E-08;4.50E+01;3.36E-11
2.74E+05;1.00E+00;5.13E-08;4.50E+01;3.36E-11
2.74E+05;1.00E+00;5.08E-08;4.50E+01;3.37E-11
2.75E+05;1.00E+00;5.07E-08;4.50E+01;3.42E-11
2.75E+05;1.00E+00;5.01E-08;4.50E+01;3.38E-11
2.76E+05;1.00E+00;5.02E-08;4.50E+01;3.44E-11
2.76E+05;1.00E+00;4.96E-08;4.50E+01;3.42E-11
2.77E+05;1.00E+00;4.93E-08;4.50E+01;3.40E-11
2.77E+05;1.00E+00;4.93E-08;4.50E+01;3.36E-11
2.78E+05;1.00E+00;4.91E-08;4.50E+01;3.35E-11
2.78E+05;1.00E+00;4.88E-08;4.50E+01;3.38E-11
2.79E+05;1.00E+00;4.88E-08;4.50E+01;3.32E-11
2.79E+05;1.00E+00;4.86E-08;4.50E+01;3.37E-11
2.80E+05;1.00E+00;4.84E-08;4.50E+01;3.40E-11
2.80E+05;1.00E+00;4.81E-08;4.50E+01;3.35E-11
2.81E+05;1.00E+00;4.79E-08;4.50E+01;3.34E-11
2.81E+05;1.00E+00;4.72E-08;4.50E+01;3.36E-11
2.82E+05;1.00E+00;4.72E-08;4.50E+01;3.37E-11
2.82E+05;1.00E+00;4.69E-08;4.50E+01;3.38E-11
2.83E+05;1.00E+00;4.66E-08;4.50E+01;3.36E-11
2.83E+05;1.00E+00;4.65E-08;4.50E+01;3.38E-11
2.84E+05;1.00E+00;4.60E-08;4.50E+01;3.38E-11
2.84E+05;1.00E+00;4.59E-08;4.50E+01;3.36E-11
2.85E+05;1.00E+00;4.54E-08;4.50E+01;3.39E-11
2.85E+05;1.00E+00;4.52E-08;4.50E+01;3.44E-11
2.86E+05;1.00E+00;4.52E-08;4.50E+01;3.42E-11
2.86E+05;1.00E+00;4.49E-08;4.50E+01;3.38E-11
2.87E+05;1.00E+00;4.42E-08;4.50E+01;3.43E-11
2.87E+05;1.00E+00;4.42E-08;4.50E+01;3.42E-11
2.88E+05;1.00E+00;4.37E-08;4.50E+01;3.41E-11
2.88E+05;1.00E+00;4.37E-08;4.50E+01;3.43E-11
2.89E+05;1.00E+00;4.34E-08;4.50E+01;3.41E-11
2.89E+05;1.00E+00;4.34E-08;4.50E+01;3.40E-11
2.90E+05;1.00E+00;4.34E-08;4.50E+01;3.41E-11
2.90E+05;1.00E+00;4.28E-08;4.50E+01;3.39E-11
2.91E+05;1.00E+00;4.25E-08;4.50E+01;3.41E-11
2.91E+05;1.00E+00;4.22E-08;4.50E+01;3.42E-11
2.92E+05;1.00E+00;4.20E-08;4.50E+01;3.47E-11
2.92E+05;1.00E+00;4.18E-08;4.50E+01;3.41E-11
2.93E+05;1.00E+00;4.15E-08;4.50E+01;3.44E-11
2.93E+05;1.00E+00;4.11E-08;4.50E+01;3.40E-11
2.94E+05;1.00E+00;4.10E-08;4.50E+01;3.41E-11
2.94E+05;1.00E+00;4.09E-08;4.50E+01;3.44E-11
2.95E+05;1.00E+00;4.06E-08;4.50E+01;3.45E-11
2.95E+05;1.00E+00;4.03E-08;4.50E+01;3.41E-11
2.96E+05;1.00E+00;4.00E-08;4.50E+01;3.36E-11
2.96E+05;1.00E+00;3.99E-08;4.50E+01;3.41E-11
2.97E+05;1.00E+00;3.97E-08;4.50E+01;3.38E-11
2.97E+05;1.00E+00;3.94E-08;4.50E+01;3.38E-11
2.98E+05;1.00E+00;3.90E-08;4.50E+01;3.43E-11
2.98E+05;1.00E+00;3.89E-08;4.50E+01;3.42E-11
2.99E+05;1.00E+00;3.89E-08;4.50E+01;3.37E-11
2.99E+05;1.00E+00;3.86E-08;4.50E+01;3.39E-11
3.00E+05;1.00E+00;3.86E-08;4.50E+01;3.42E-11
3.00E+05;1.00E+00;3.84E-08;4.50E+01;3.39E-11
3.01E+05;1.00E+00;3.85E-08;4.50E+01;3.44E-11
3.01E+05;1.00E+00;3.80E-08;4.50E+01;3.46E-11
3.02E+05;1.00E+00;3.79E-08;4.50E+01;3.41E-11
3.02E+05;1.00E+00;3.78E-08;4.50E+01;3.42E-11
3.03E+05;1.00E+00;3.79E-08;4.50E+01;3.44E-11
3.03E+05;1.00E+00;3.77E-08;4.50E+01;3.39E-11
3.04E+05;1.00E+00;3.75E-08;4.50E+01;3.42E-11
3.04E+05;1.00E+00;3.71E-08;4.50E+01;3.43E-11
3.05E+05;1.00E+00;3.70E-08;4.50E+01;3.44E-11
3.05E+05;1.00E+00;3.69E-08;4.50E+01;3.40E-11
3.06E+05;1.00E+00;3.66E-08;4.50E+01;3.45E-11
3.06E+05;1.00E+00;3.65E-08;4.50E+01;3.44E-11
3.07E+05;1.00E+00;3.66E-08;4.50E+01;3.42E-11
3.07E+05;1.00E+00;3.62E-08;4.50E+01;3.40E-11
3.08E+05;1.00E+00;3.61E-08;4.50E+01;3.40E-11
3.08E+05;1.00E+00;3.62E-08;4.50E+01;3.41E-11
3.09E+05;1.00E+00;3.58E-08;4.50E+01;3.41E-11
3.09E+05;1.00E+00;3.57E-08;4.50E+01;3.37E-11
3.10E+05;1.00E+00;3.53E-08;4.50E+01;3.43E-11
3.10E+05;1.00E+00;3.50E-08;4.50E+01;3.42E-11
3.11E+05;1.00E+00;3.50E-08;4.50E+01;3.44E-11
3.11E+05;1.00E+00;3.48E-08;4.50E+01;3.42E-11
3.12E+05;1.00E+00;3.46E-08;4.50E+01;3.42E-11
3.12E+05;1.00E+00;3.42E-08;4.50E+01;3.40E-11
3.13E+05;1.00E+00;3.38E-08;4.50E+01;3.41E-11
3.13E+05;1.00E+00;3.42E-08;4.50E+01;3.37E-11
3.14E+05;1.00E+00;3.42E-08;4.50E+01;3.34E-11
3.14E+05;1.00E+00;3.36E-08;4.50E+01;3.37E-11
3.15E+05;1.00E+00;3.32E-08;4.50E+01;3.37E-11
3.15E+05;1.00E+00;3.30E-08;4.50E+01;3.35E-11
3.16E+05;1.00E+00;3.28E-08;4.50E+01;3.37E-11
3.16E+05;1.00E+00;3.27E-08;4.50E+01;3.36E-11
3.17E+05;1.00E+00;3.23E-08;4.50E+01;3.37E-11
3.17E+05;1.00E+00;3.24E-08;4.50E+01;3.43E-11
3.18E+05;1.00E+00;3.24E-08;4.50E+01;3.31E-11
3.18E+05;1.00E+00;3.22E-08;4.50E+01;3.38E-11
3.19E+05;1.00E+00;3.19E-08;4.50E+01;3.43E-11
3.19E+05;1.00E+00;3.18E-08;4.50E+01;3.35E-11
3.20E+05;1.00E+00;3.17E-08;4.50E+01;3.36E-11
3.20E+05;1.00E+00;3.16E-08;4.50E+01;3.37E-11
3.21E+05;1.00E+00;3.16E-08;4.50E+01;3.33E-11
3.21E+05;1.00E+00;3.15E-08;4.50E+01;3.35E-11
3.22E+05;1.00E+00;3.13E-08;4.50E+01;3.41E-11
3.22E+05;1.00E+00;3.11E-08;4.50E+01;3.43E-11
3.23E+05;1.00E+00;3.11E-08;4.50E+01;3.37E-11
3.23E+05;1.00E+00;3.08E-08;4.50E+01;3.42E-11
3.24E+05;1.00E+00;3.08E-08;4.50E+01;3.44E-11
3.24E+05;1.00E+00;3.05E-08;4.50E+01;3.36E-11
3.25E+05;1.00E+00;3.04E-08;4.50E+01;3.37E-11
3.25E+05;1.00E+00;3.02E-08;4.50E+01;3.39E-11
3.26E+05;1.00E+00;3.00E-08;4.50E+01;3.40E-11
3.26E+05;1.00E+00;2.97E-08;4.50E+01;3.40E-11
3.27E+05;1.00E+00;2.96E-08;4.50E+01;3.38E-11
3.27E+05;1.00E+00;2.92E-08;4.50E+01;3.39E-11
3.28E+05;1.00E+00;2.94E-08;4.50E+01;3.38E-11
3.28E+05;1.00E+00;2.91E-08;4.50E+01;3.38E-11
3.29E+05;1.00E+00;2.88E-08;4.50E+01;3.33E-11
3.29E+05;1.00E+00;2.86E-08;4.50E+01;3.37E-11
3.30E+05;1.00E+00;2.83E-08;4.50E+01;3.35E-11
3.30E+05;1.00E+00;2.81E-08;4.50E+01;3.34E-11
3.31E+05;1.00E+00;2.80E-08;4.50E+01;3.40E-11
3.31E+05;1.00E+00;2.78E-08;4.50E+01;3.37E-11
3.32E+05;1.00E+00;2.79E-08;4.50E+01;3.31E-11
3.32E+05;1.00E+00;2.77E-08;4.50E+01;3.33E-11
3.33E+05;1.00E+00;2.74E-08;4.50E+01;3.36E-11
3.33E+05;1.00E+00;2.74E-08;4.50E+01;3.33E-11
3.34E+05;1.00E+00;2.72E-08;4.50E+01;3.36E-11
3.34E+05;1.00E+00;2.73E-08;4.50E+01;3.40E-11
3.35E+05;1.00E+00;2.72E-08;4.50E+01;3.35E-11
3.35E+05;1.00E+00;2.71E-08;4.50E+01;3.37E-11
3.36E+05;1.00E+00;2.70E-08;4.50E+01;3.38E-11
3.36E+05;1.00E+00;2.66E-08;4.50E+01;3.35E-11
3.37E+05;1.00E+00;2.64E-08;4.50E+01;3.41E-11
3.37E+05;1.00E+00;2.60E-08;4.50E+01;3.42E-11
3.38E+05;1.00E+00;2.60E-08;4.50E+01;3.37E-11
3.38E+05;1.00E+00;2.58E-08;4.50E+01;3.37E-11
3.39E+05;1.00E+00;2.57E-08;4.50E+01;3.31E-11
3.39E+05;1.00E+00;2.58E-08;4.50E+01;3.37E-11
3.40E+05;1.00E+00;2.57E-08;4.50E+01;3.36E-11
3.40E+05;1.00E+00;2.56E-08;4.50E+01;3.34E-11
3.41E+05;1.00E+00;2.55E-08;4.50E+01;3.38E-11
3.41E+05;1.00E+00;2.54E-08;4.50E+01;3.35E-11
3.42E+05;1.00E+00;2.53E-08;4.50E+01;3.30E-11
3.42E+05;1.00E+00;2.52E-08;4.50E+01;3.35E-11
3.43E+05;1.00E+00;2.50E-08;4.50E+01;3.31E-11
3.43E+05;1.00E+00;2.48E-08;4.50E+01;3.36E-11
3.44E+05;1.00E+00;2.46E-08;4.50E+01;3.34E-11
3.44E+05;1.00E+00;2.44E-08;4.50E+01;3.35E-11
3.45E+05;1.00E+00;2.45E-08;4.50E+01;3.32E-11
3.45E+05;1.00E+00;2.44E-08;4.50E+01;3.34E-11
3.46E+05;1.00E+00;2.43E-08;4.50E+01;3.35E-11
3.46E+05;1.00E+00;2.40E-08;4.50E+01;3.34E-11
3.47E+05;1.00E+00;2.42E-08;4.50E+01;3.36E-11
3.47E+05;1.00E+00;2.41E-08;4.50E+01;3.38E-11
3.48E+05;1.00E+00;2.39E-08;4.50E+01;3.38E-11
3.48E+05;1.00E+00;2.40E-08;4.50E+01;3.35E-11
3.49E+05;1.00E+00;2.38E-08;4.50E+01;3.35E-11
3.49E+05;1.00E+00;2.36E-08;4.50E+01;3.35E-11
3.50E+05;1.00E+00;2.35E-08;4.50E+01;3.34E-11
3.50E+05;1.00E+00;2.33E-08;4.50E+01;3.34E-11
3.51E+05;1.00E+00;2.29E-08;4.50E+01;3.38E-11
3.51E+05;1.00E+00;2.28E-08;4.50E+01;3.36E-11
3.52E+05;1.00E+00;2.26E-08;4.50E+01;3.31E-11
3.52E+05;1.00E+00;2.27E-08;4.50E+01;3.36E-11
3.53E+05;1.00E+00;2.25E-08;4.50E+01;3.37E-11
3.53E+05;1.00E+00;2.22E-08;4.50E+01;3.34E-11
3.54E+05;1.00E+00;2.23E-08;4.50E+01;3.40E-11
3.54E+05;1.00E+00;2.24E-08;4.50E+01;3.37E-11
3.55E+05;1.00E+00;2.24E-08;4.50E+01;3.39E-11
3.55E+05;1.00E+00;2.23E-08;4.50E+01;3.32E-11
3.56E+05;1.00E+00;2.21E-08;4.50E+01;3.32E-11
3.56E+05;1.00E+00;2.19E-08;4.50E+01;3.35E-11
3.57E+05;1.00E+00;2.19E-08;4.50E+01;3.30E-11
3.57E+05;1.00E+00;2.18E-08;4.50E+01;3.30E-11
3.58E+05;1.00E+00;2.18E-08;4.50E+01;3.31E-11
3.58E+05;1.00E+00;2.17E-08;4.50E+01;3.34E-11
3.59E+05;1.00E+00;2.14E-08;4.50E+01;3.35E-11
3.59E+05;1.00E+00;2.14E-08;4.50E+01;3.36E-11
3.60E+05;1.00E+00;2.14E-08;4.50E+01;3.33E-11
3.60E+05;1.00E+00;2.09E-08;4.50E+01;3.30E-11
3.61E+05;1.00E+00;2.07E-08;4.50E+01;3.32E-11
3.61E+05;1.00E+00;2.05E-08;4.50E+01;3.33E-11
3.62E+05;1.00E+00;2.05E-08;4.50E+01;3.33E-11
3.62E+05;1.00E+00;2.04E-08;4.50E+01;3.36E-11
3.63E+05;1.00E+00;2.03E-08;4.50E+01;3.34E-11
3.63E+05;1.00E+00;2.03E-08;4.50E+01;3.30E-11
3.64E+05;1.00E+00;2.01E-08;4.50E+01;3.34E-11
3.64E+05;1.00E+00;2.00E-08;4.50E+01;3.30E-11
3.65E+05;1.00E+00;1.98E-08;4.50E+01;3.32E-11
3.65E+05;1.00E+00;1.99E-08;4.50E+01;3.38E-11
3.66E+05;1.00E+00;1.98E-08;4.50E+01;3.32E-11
3.66E+05;1.00E+00;1.98E-08;4.50E+01;3.33E-11
3.67E+05;1.00E+00;1.96E-08;4.50E+01;3.39E-11
3.67E+05;1.00E+00;1.96E-08;4.50E+01;3.39E-11
3.68E+05;1.00E+00;1.95E-08;4.50E+01;3.36E-11
3.68E+05;1.00E+00;1.94E-08;4.50E+01;3.36E-11
3.69E+05;1.00E+00;1.94E-08;4.50E+01;3.35E-11
3.69E+05;1.00E+00;1.93E-08;4.50E+01;3.35E-11
3.70E+05;1.00E+00;1.91E-08;4.50E+01;3.39E-11
3.70E+05;1.00E+00;1.90E-08;4.50E+01;3.39E-11
3.71E+05;1.00E+00;1.90E-08;4.50E+01;3.39E-11
3.71E+05;1.00E+00;1.88E-08;4.50E+01;3.37E-11
3.72E+05;1.00E+00;1.87E-08;4.50E+01;3.37E-11
3.72E+05;1.00E+00;1.85E-08;4.50E+01;3.37E-11
3.73E+05;1.00E+00;1.87E-08;4.50E+01;3.39E-11
3.73E+05;1.00E+00;1.86E-08;4.50E+01;3.40E-11
3.74E+05;1.00E+00;1.86E-08;4.50E+01;3.38E-11
3.74E+05;1.00E+00;1.85E-08;4.50E+01;3.39E-11
3.75E+05;1.00E+00;1.85E-08;4.50E+01;3.28E-11
3.75E+05;1.00E+00;1.84E-08;4.50E+01;3.37E-11
3.76E+05;1.00E+00;1.84E-08;4.50E+01;3.38E-11
3.76E+05;1.00E+00;1.83E-08;4.50E+01;3.37E-11
3.77E+05;1.00E+00;1.83E-08;4.50E+01;3.38E-11
3.77E+05;1.00E+00;1.83E-08;4.50E+01;3.33E-11
3.78E+05;1.00E+00;1.81E-08;4.50E+01;3.35E-11
3.78E+05;1.00E+00;1.79E-08;4.50E+01;3.38E-11
3.79E+05;1.00E+00;1.79E-08;4.50E+01;3.37E-11
3.79E+05;1.00E+00;1.77E-08;4.50E+01;3.35E-11
3.80E+05;1.00E+00;1.78E-08;4.50E+01;3.36E-11
3.80E+05;1.00E+00;1.77E-08;4.50E+01;3.37E-11
3.81E+05;1.00E+00;1.76E-08;4.50E+01;3.36E-11
3.81E+05;1.00E+00;1.74E-08;4.50E+01;3.36E-11
3.82E+05;1.00E+00;1.73E-08;4.50E+01;3.32E-11
3.82E+05;1.00E+00;1.73E-08;4.50E+01;3.33E-11
3.83E+05;1.00E+00;1.70E-08;4.50E+01;3.38E-11
3.83E+05;1.00E+00;1.69E-08;4.50E+01;3.38E-11
3.84E+05;1.00E+00;1.68E-08;4.50E+01;3.33E-11
3.84E+05;1.00E+00;1.68E-08;4.50E+01;3.35E-11
3.85E+05;1.00E+00;1.68E-08;4.50E+01;3.36E-11
3.85E+05;1.00E+00;1.68E-08;4.50E+01;3.32E-11
3.86E+05;1.00E+00;1.67E-08;4.50E+01;3.33E-11
3.86E+05;1.00E+00;1.66E-08;4.50E+01;3.31E-11
3.87E+05;1.00E+00;1.64E-08;4.50E+01;3.35E-11
3.87E+05;1.00E+00;1.62E-08;4.50E+01;3.25E-11
